DATE1,CUSTNAME,CUSTNMBR,ADRSCODE,Service_Call_ID,Record_Notes
Arrived on site and met with Steve Muir with JLL. Gained access to the roof and RTU 1. Powered down RTU, removed existing CCB-2 board and com card. Installed New CCB-2 board setting jumpers to match the one that came from the unit, and installed the com board. I powered the unit back up and let the controller resume normal start up operation and the issue has been resolved with M24 being on constantly. I monitored the rtu as it staged up to confirm no other alarms or issues occurred through out its staging up in cooling process. I left the original CCB-2 board with Steve as they will have a spare for a emergency part if ever needed. 

- To do 

Nothing, service complete and unit is back 100% operational 

- Tools used 

Hand tools 

- Materials used 

Ctrl Board MT2 I/O expansion board CCB-2 controller. 


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/9EA2FAEF-A6B8-4CA1-8549-3B0DE4C0BC4D"

2023-06-29 00:00:00,"",HNEE001,LTW 61 EMERSON,23-04159,Work is complete

2023-05-25 00:00:00,FAIRFAX COUNTY PUBLIC SCHOOLS,FAIR004,FCAHS WEST,23-04201,"WORK DONE OUTSIDE OF S/U

ENVERID HLR-200R Outdoor HVAC Load Reduction Units

Model: HLR-200R 
Qty: 2
Tag: HLR-1"

2023-02-13 00:00:00,NEW BRENTWOOD LP,NEWB002,NEW BRENTWOOD,23-00615,work done on 22-11488

2023-05-10 00:00:00,"",ERIE005,ERIE VA MEDICAL,23-03405,Work

2023-03-27 00:00:00,"",HJON001,THE WOODS ACADE,23-02328,"Woods academy 
Rtu-1
Mn DPS010AHHG2DW-4
Sn FBOU220800197

Arrived onsite was shown to unit
Found unit in alarm for excess OA
Started going through controller found title 24 was in use and giving a nuisance alarm every time we went into economizer. 

In the process of checking controller I found this unit had been set up as a straight a/c when in fact it is a heat pump with gas aux heat.

I set it up as a heat pump.

I found unit was set up to control off of t stat our space sensor was reading 126 so bad or not installed I set unit to control off of micro tech 3 and set heating for 68 and cooling to 72 watched unit come on in heating as it was 50 outside

Checked out with poc.
Job complete 


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/BCE79D1B-F8B8-493E-B87D-C4BA7F969C2E"

2023-04-02 00:00:00,"",HAVT015,7900 WISCONSIN,23-01737,"Woodmont ppd day 3

Arrived on site met with Guzman. Got key fob for elevator and keys to the engineers office. Continued with ppd set up. 

Went through each systems indoor units. Comparing the model numbers on the submittals to the model numbers on the address list. All model numbers match as they should. 

This will also have to be done once the ppd activation code is entered into the ITM. Will need to check model numbers from the submittals with model numbers pulled in on the ppd software. 

Spoke with the SE IZAT who was assisting Mickey during this job. He will get the ppd software activated and we will return at that time to set up the software. 

Found that cu 2-2 and 13-2 did not have outdoor air nets set. Went back to the roof and set those correctly based off address list. 

Spoke with engineer about electrical panel issues that will need to be corrected before we return to finalize ppd. 

All systems must be fed from the same panel. Can not have a master outdoor in a separate panel than the sub outdoor of the same system. 

Job incomplete. 

Waiting on ppd activation as well as panel corrections. 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/16D418CD-E39C-4136-B2BD-261CAB26EAE4"

2023-04-02 00:00:00,"",HAVT015,7900 WISCONSIN,23-01737,"Woodmont ppd day 3

Arrived on site met with Guzman. Got key fob for elevator and keys to the engineers office. Continued with ppd set up. 

Went through each systems indoor units. Comparing the model numbers on the submittals to the model numbers on the address list. All model numbers match as they should. 

This will also have to be done once the ppd activation code is entered into the ITM. Will need to check model numbers from the submittals with model numbers pulled in on the ppd software. 

Spoke with the SE IZAT who was assisting Mickey during this job. He will get the ppd software activated and we will return at that time to set up the software. 

Found that cu 2-2 and 13-2 did not have outdoor air nets set. Went back to the roof and set those correctly based off address list. 

Spoke with engineer about electrical panel issues that will need to be corrected before we return to finalize ppd. 

All systems must be fed from the same panel. Can not have a master outdoor in a separate panel than the sub outdoor of the same system. 

Job incomplete. 

Waiting on ppd activation as well as panel corrections. 



Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/1383EEC5-6E73-43A3-9A53-019EA30F3517"

2023-03-30 00:00:00,"",HAVT015,7900 WISCONSIN,23-01737,"Woodmont ppd day 2

Arrived on site met with POC and received keys from the front desk. Began where we left off checking outdoor air nets on outdoor units. The main vrv farm has had all air nets checked. The upper farm is where we will start today. 

Removed all covers off upper farm outdoor units. Checked all outdoor air nets. Performed a point to point test for all outdoor by turning off breakers. Also verified the correct size breakers for the correct outdoor unit. 

Added up the total breaker amps in each panel. Also added up the total minimum circuit ampacity rating for each outdoor. Totals are below. 

Right now the main panel HRA and the main panel HRB both feed sub panels. Both meters for these main panels will also draw the amps for the sub panels. Will get further verification if this is allowed or how to proceed. 

Began going through the submittals and comparing them to the address list for indoor units. Checked model numbers on the first 6 systems. Will continue with the remaining systems tomorrow. 

While at the ITM checked the activations and noticed that the ppd software has not been activated for the ITM yet. Called Izat about the ppd software. He will work on getting me the software ID asap to get it submitted to Daikin. Will not be able to start billing until activation has been complete. 


All outdoors on the upper roof are fed from HRB-2 sub panel of HRB. 

Will continue work tomorrow. 

JOB INCOMPLETE 

Cu 14/15-3 an 34
10 indoors
Master 40A CORRECT
Sub-1 40A CORRECT

Cu 12/13-3 an 29
10 indoors
Master 40A CORRECT labeled sub
Sub-1 40A CORRECT labeled master

Cu 10/11-3 an 24
10 indoors
Master 40A CORRECT 
Sub-1 40A CORRECT

Cu 4/5-3 an 9
10 indoors
Master  40A CORRECT labeled as sub-1
Sub-1  40A CORRECT labeled as master

Cu 8/9-3 an 19
10 indoors
Master 40A CORRECT labeled as sub-1
Sub-1 40A CORRECT labeled as master

Cu 2/3-3 an 4
9 indoors
Master 40A CORRECT
Sub-1 25A CORRECT

Cu 6/7-3 an 14
10 indoors
Master 40A CORRECT labeled as sub-1
Sub-1 40A CORRECT labeled as master

Total amps from each panel. 

HRA-1 = 645 Amps 
Mca= 541.7Amps
Meter size 800A

HRA-2 = 300 Amps
Mca= 259.2Amps
Meter size 400A

Total out of panel HRA = 945 Amps
Mca= 800.9Amps


HRB = 645 Amps 
Mca 577.8Amps
Meter size 1600A

HRB-1 = 465 Amps
Mca 418.2Amps
Meter size 400A

HRB-2 = 545Amps
Mca 490.4Amps
Meter size 400A

Total out of HRB = 1655Amps
Mca 1486.4Amps


Minimum circuit ampacity. 

40A breaker mca = 36.1
25A breaker mca= 21.1
20A breaker mca = 15.2


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/81DE8431-C368-4F43-8494-3B9BB1CA468A"

2023-03-30 00:00:00,"",HAVT015,7900 WISCONSIN,23-01737,"Woodmont ppd day 2


All outdoors on the upper roof are fed from HRB-2 sub panel of HRB. 

Checked submittals compared to the address list for port 1




Cu 14/15-3 an 34
10 indoors
Master 40A CORRECT
Sub-1 40A CORRECT

Cu 12/13-3 an 29
10 indoors
Master 40A CORRECT labeled sub
Sub-1 40A CORRECT labeled master

Cu 10/11-3 an 24
10 indoors
Master 40A CORRECT 
Sub-1 40A CORRECT

Cu 4/5-3 an 9
10 indoors
Master  40A CORRECT labeled as sub-1
Sub-1  40A CORRECT labeled as master

Cu 8/9-3 an 19
10 indoors
Master 40A CORRECT labeled as sub-1
Sub-1 40A CORRECT labeled as master

Cu 2/3-3 an 4
9 indoors
Master 40A CORRECT
Sub-1 25A CORRECT

Cu 6/7-3 an 14
10 indoors
Master 40A CORRECT labeled as sub-1
Sub-1 40A CORRECT labeled as master

Total amps from each panel. 

HRA-1 = 645 Amps 
Mca= 541.7Amps
Meter size 800A

HRA-2 = 300 Amps
Mca= 259.2Amps
Meter size 400A

Total out of panel HRA = 945 Amps
Mca= 800.9Amps


HRB = 645 Amps 
Mca 577.8Amps
Meter size 1600A

HRB-1 = 465 Amps
Mca 418.2Amps
Meter size 400A

HRB-2 = 545Amps
Mca 490.4Amps
Meter size 400A

Total out of HRB = 1655Amps
Mca 1486.4Amps


Minimum circuit ampacity. 

40A breaker mca = 36.1
25A breaker mca= 21.1
20A breaker mca = 15.2

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/B3637423-5301-4354-A22D-B7CFD7B05BE4"

2023-01-04 00:00:00,HAVTECH - TREY MCCANN,HMCC002,1801 ROCKVILLE,23-00058,With Markus Jackson Please teach him well!!

2023-01-03 00:00:00,HAVTECH - ED REED,HREE001,101 Q ST,23-00035,With Charles Auster

2023-01-03 00:00:00,HAVTECH - ED REED,HREE001,101 Q ST,23-00035,With Apprentice Zach Dixon

2023-05-08 00:00:00,HAVTECH - MARK NEELY,HNEE001,ST MARYS COLLEG,23-03619,WIRING ISSUE PER RSISCO AAON SPLIT

2023-01-20 00:00:00,ACES - DAVID ZIEGLER,ACES006,FIREHOUSE,23-00556,"WIRE AND PROGRAM

CO2 SENSOR, HUMIDITY SENSOR AND FILTER DP SWITCH



ONSITE POC:"

2023-05-01 00:00:00,"",CARR010,WINFIELD ELEMEN,23-02263,"WINFIELD ES
4/28/23

Master
M#: REYQ120XAYDU
S#: 1911665884

Sub
M#: REYQ120XAYDU
S#: 1911636336

Arrived onsite, verified vacuum.
System got down to 166 microns, valved off. Performed 1 hour rise test. System passed.

Charged system with 82lbs of 410a.

Assisted Steven with trending operational data.

Checked thermistor readings in fan only mode. 

Checked for EEVs bleeding by, none found.

Monitored system operation in cooling, heating & parallel operation.

Cleaned work area.

Disposed of all trash on site. 

Checked out with POC.



Checked"

2023-03-23 00:00:00,"",BALT004,WINFIELD ES,23-02244,"Winfield Elementary School 03/23/23
Brandon S. 
Aaon Doas#1 
Model: RN-006-3-0-E60E-11A / Serial: 201912-ANEF19629
Aaon Doas#3 
Model: RN-008-3-0-E609-11A / Serial: 201912-ANEH19630
Aaon Doas#8
Model: RN-015-3-0-E609-13A / Serial: 201912-ANEL19624
Aaon Rtu#2
Model: RN-015-3-0-E60E-14A / Serial: 201912-ANEL19622

Worked Performed 
I picked up new phase monitors, I removed old ones and installed new bases, rewired all wiring, set phase monitor limitations, I verified volts at the units, Average was 488-492 per leg. I informed Phillip and engineer on site. 
4 new Phase monitors were installed 

Follow up 
None
List on site 
Doas#1 New phase monitor (None operational) 
Doas#2 okay (Blue Style original)
Doas#3 New phase monitor 
Doas#4 Original (working) 
Doas#5 original (working)
Doas#6 Original (working) 
Doas#7 original (working) 
Doas#8 New replaced (working) 
Rtu#1 Original (working) 
Rtu#2 New phase monitor (jumped out originally / working now)
Rtu#3 Original (working) 

Job complete 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/49942557-AEAC-45F0-8AB3-4892E6DA59C5"

2023-06-30 00:00:00,"",ALEX001,WILLIAM RAMSAY,23-03257,"William Ramsey ES Maintenance 6/30/23
Jacob E and Sergio L
Maintenance 

Arrived onsite and checked in at front desk. Received access to rooftop and continued maintenance. Finished changing all Rtu filters and got old filters off rooftop and discarded them into onsite dumpster. Began going through units and doing electrical tighten down. Returning 7/3/23 to continue maintenance. Cleaned up workspace and checked out. 

Job incomplete. 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/42AD00D2-42C1-4230-954F-2548E7714F4B"

2023-06-29 00:00:00,"",ALEX001,WILLIAM RAMSAY,23-03257,"William Ramsey ES Maintenance 6/29/23
Jacob E, Gavin P, and Sergio L
Maintenance 

Arrived onsite and checked in with front desk. Received access to rooftop and began getting filters onto rooftop. Went to aireco to get materials to fix condensate trap on Rtu 17. Arrive back onsite and went to Rtu 17. Took old female PVC fitting that connected to the units condensate drain and replaced it with a new fitting. Put the condensate trap into new female fitting and glued it together. Made sure fitting didn’t leak and continued with changing filters in rtus. Returning 6/30/23 to continue maintenance on rtus. Cleaned up workspace and checked out. 

Job incomplete. 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/62AD1066-FC1D-46CE-A49F-2B06EE0835A4"

2023-06-28 00:00:00,"",ALEX001,WILLIAM RAMSAY,23-03257,"William Ramsey ES Maintenance 6/28/23
Jacob E and Sergio L
Maintenance 

Arrived onsite and checked in at front desk. Received access to rooftop and got filters onto rooftop for rtus. Began changing filters in rtus and wiping units down. Discarded old filters into onsite dumpster. Staged the rest of the filters in kitchen of school to continue maintenance on 6/29/23. Cleaned up workspace and checked out. 

Job incomplete. 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/3D27F573-DBF3-496D-9C5B-22546607CB52"

2023-06-27 00:00:00,"",ALEX001,WILLIAM RAMSAY,23-03257,"William Ramsey ES Maintenance 6/27/23
Jacob E and Sergio L
Maintenance 

Arrived onsite and checked in at front desk. Received access to mechanical room and continued maintenance. Changed filters in AHUs 2 and 3. Went onto rooftop and made a completely new filter list because the school had all new rtus from rtu 1- Rtu 15. Once filter list was made, we went to multiple supply houses to get filters for jobsite. Once filters were on jobsite, we changed filters in ahu 1. Returning 6/28/23 to continue maintenance. Cleaned up workspace and checked out. 

Job incomplete. 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/3A19FB54-EFB8-4DB3-ABA7-6F381726C84D"

2023-06-26 00:00:00,"",ALEX001,WILLIAM RAMSAY,23-03257,"William Ramsey ES Maintenance 6/26/23
Jacob E and Sergio L
Maintenance 

Arrived onsite and checked in with front desk. Received access to school and went to Paul’s office. Began maintenance on chilled water pumps. Greased motors and cleaned up motor brackets. Turned power off and tightened electrical in cabinets. Turned power back on to motors and began maintenance on ahus. Greased motors and bearings on unit. Put condensate tabs in condensate drain pan. Got a filters list for the ahus. Went to VFDs for the ahus motors. Turned power off to VFDs and tightened electrical on VFDs. Cleaned out vfd cabinets and turned power back onto VFDs. Monitored AHUs and checked motor amps. Cleaned up workspace and checked out. Returning 6/27/23 to continue maintenance. 
